State,Labels,Assignees,Comments,Closed_At,Created_At,Locked
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296150667, 'node_id': 'MDU6TGFiZWwyMjk2MTUwNjY3', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20bukkit', 'name': 'upstream: bukkit', 'color': 'dbf7a3', 'default': False, 'description': 'Issues exists in Bukkit and/or CraftBukkit.'}]",0,9,2020-02-03T01:59:58Z,2020-02-01T19:38:47Z,False
closed,[],0,0,2020-03-31T03:27:59Z,2020-02-01T16:53:20Z,False
closed,"[{'id': 316135766, 'node_id': 'MDU6TGFiZWwzMTYxMzU3NjY=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20incomplete', 'name': 'resolution: incomplete', 'color': 'b25a52', 'default': False, 'description': 'Issue needs more information to be investigated/resolved.'}]",0,1,2020-02-22T15:52:13Z,2020-02-01T08:42:42Z,False
closed,"[{'id': 357699950, 'node_id': 'MDU6TGFiZWwzNTc2OTk5NTA=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/needs%20testing', 'name': 'needs testing', 'color': 'd4c5f9', 'default': False, 'description': 'Issue needs verification.'}]",0,2,2020-02-10T15:16:25Z,2020-01-31T21:29:57Z,False
closed,[],0,2,2020-01-31T00:19:52Z,2020-01-31T00:14:45Z,False
closed,[],0,1,2020-01-30T20:02:55Z,2020-01-30T20:01:16Z,False
closed,[],0,0,2020-01-30T17:07:07Z,2020-01-30T16:14:15Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}]",0,6,2020-01-31T16:11:56Z,2020-01-30T15:28:13Z,False
closed,[],0,0,2020-01-28T18:20:54Z,2020-01-28T14:29:27Z,False
closed,[],0,2,2020-01-28T20:04:50Z,2020-01-28T13:18:03Z,False
closed,[],0,1,2020-01-29T01:26:08Z,2020-01-28T06:55:30Z,False
closed,[],0,2,2020-02-12T13:49:53Z,2020-01-28T05:50:06Z,False
closed,[],0,2,2020-01-30T09:36:57Z,2020-01-27T20:45:24Z,False
closed,[],0,0,2020-01-26T23:59:44Z,2020-01-26T22:32:46Z,False
closed,[],0,2,2020-01-28T13:35:49Z,2020-01-26T22:11:37Z,False
closed,"[{'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}]",0,4,2021-06-08T10:52:02Z,2020-01-26T20:10:05Z,False
closed,[],0,2,2020-01-26T20:46:53Z,2020-01-26T19:53:47Z,False
closed,[],0,18,2020-01-26T16:31:34Z,2020-01-26T16:29:35Z,False
closed,[],0,4,2020-01-26T13:32:52Z,2020-01-26T10:53:37Z,False
closed,[],0,2,2020-01-26T23:59:45Z,2020-01-26T08:08:56Z,False
closed,[],0,12,2020-01-26T10:06:11Z,2020-01-26T06:18:53Z,False
closed,[],0,1,2020-01-25T20:59:56Z,2020-01-25T20:55:21Z,False
closed,[],0,1,2020-01-24T23:06:37Z,2020-01-24T22:56:45Z,False
closed,[],0,1,2020-01-24T21:35:08Z,2020-01-24T21:16:21Z,False
closed,[],0,0,2020-01-24T19:13:59Z,2020-01-24T18:52:48Z,False
closed,[],0,5,2020-01-24T17:41:43Z,2020-01-24T17:35:53Z,False
closed,[],0,8,2020-01-24T11:12:13Z,2020-01-24T09:58:15Z,True
closed,[],0,1,2020-01-31T20:17:55Z,2020-01-24T03:39:27Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 316134752, 'node_id': 'MDU6TGFiZWwzMTYxMzQ3NTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream', 'name': 'upstream', 'color': 'fbca04', 'default': False, 'description': 'Issue exists in Vanilla, CB or Spigot.'}]",0,9,2020-02-02T19:58:37Z,2020-01-23T19:50:24Z,False
closed,[],0,1,2020-01-23T19:31:58Z,2020-01-23T19:17:40Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2187690335, 'node_id': 'MDU6TGFiZWwyMTg3NjkwMzM1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20vanilla', 'name': 'upstream: vanilla', 'color': 'dbf7a3', 'default': False, 'description': 'Issue exists in vanilla Minecraft.'}]",0,2,2020-03-10T00:46:16Z,2020-01-23T14:10:31Z,False
closed,[],0,0,2020-01-23T15:33:29Z,2020-01-23T02:12:50Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296149021, 'node_id': 'MDU6TGFiZWwyMjk2MTQ5MDIx', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20spigot', 'name': 'upstream: spigot', 'color': 'dbf7a3', 'default': False, 'description': 'Issues exists in Spigot.'}]",0,7,2020-01-28T20:04:50Z,2020-01-22T23:21:06Z,False
closed,"[{'id': 314954734, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzQ=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20duplicate', 'name': 'resolution: duplicate', 'color': 'b25a52', 'default': False, 'description': 'Issue or Request is a copy of an existing ticket.'}, {'id': 2295681700, 'node_id': 'MDU6TGFiZWwyMjk1NjgxNzAw', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.14', 'name': 'version: 1.14', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.14'}]",0,1,2020-01-22T20:11:11Z,2020-01-22T20:10:19Z,False
closed,[],0,4,2020-01-22T16:34:37Z,2020-01-22T16:32:20Z,False
closed,[],0,7,2020-01-22T14:12:54Z,2020-01-22T14:10:14Z,True
closed,"[{'id': 314954734, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzQ=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20duplicate', 'name': 'resolution: duplicate', 'color': 'b25a52', 'default': False, 'description': 'Issue or Request is a copy of an existing ticket.'}, {'id': 316134956, 'node_id': 'MDU6TGFiZWwzMTYxMzQ5NTY=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20cannot%20reproduce', 'name': 'resolution: cannot reproduce', 'color': 'b25a52', 'default': False, 'description': 'Paper team is unable to replicate the issue.'}]",0,4,2020-02-09T01:09:23Z,2020-01-22T13:18:55Z,False
closed,[],0,6,2020-01-22T12:50:08Z,2020-01-22T12:15:29Z,False
closed,[],0,0,2020-01-22T02:02:08Z,2020-01-22T01:16:04Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2187690335, 'node_id': 'MDU6TGFiZWwyMTg3NjkwMzM1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20vanilla', 'name': 'upstream: vanilla', 'color': 'dbf7a3', 'default': False, 'description': 'Issue exists in vanilla Minecraft.'}, {'id': 2295681850, 'node_id': 'MDU6TGFiZWwyMjk1NjgxODUw', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.15', 'name': 'version: 1.15', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.15'}]",0,3,2020-02-21T18:47:46Z,2020-01-21T16:47:25Z,False
closed,[],0,1,2020-01-21T11:01:20Z,2020-01-21T02:41:17Z,False
closed,[],0,0,2020-01-21T11:03:59Z,2020-01-20T23:32:32Z,False
closed,[],0,12,2020-04-17T04:10:39Z,2020-01-20T20:40:59Z,False
closed,[],0,3,2020-01-20T13:35:41Z,2020-01-19T20:35:50Z,False
closed,[],0,1,2020-01-19T19:11:57Z,2020-01-19T18:35:56Z,False
closed,[],0,7,2020-01-19T17:04:45Z,2020-01-19T16:35:46Z,False
closed,[],0,8,2020-01-20T09:45:07Z,2020-01-19T12:56:17Z,False
closed,[],0,1,2020-01-18T17:52:38Z,2020-01-18T17:51:41Z,False
closed,[],0,2,2020-01-18T17:28:33Z,2020-01-18T05:43:37Z,False
closed,[],0,0,2020-01-18T17:31:06Z,2020-01-18T02:54:34Z,False
closed,[],0,3,2020-01-18T10:02:10Z,2020-01-18T01:12:54Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 357699950, 'node_id': 'MDU6TGFiZWwzNTc2OTk5NTA=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/needs%20testing', 'name': 'needs testing', 'color': 'd4c5f9', 'default': False, 'description': 'Issue needs verification.'}]",0,3,2020-01-18T17:28:33Z,2020-01-18T00:51:13Z,False
closed,[],1,0,2020-01-18T19:07:44Z,2020-01-18T00:37:04Z,False
closed,[],0,5,2020-01-20T15:57:13Z,2020-01-17T23:51:50Z,False
closed,[],0,1,2020-01-18T17:31:06Z,2020-01-17T17:31:50Z,False
closed,[],0,1,2020-01-17T09:42:32Z,2020-01-17T09:40:27Z,False
closed,"[{'id': 314954734, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzQ=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20duplicate', 'name': 'resolution: duplicate', 'color': 'b25a52', 'default': False, 'description': 'Issue or Request is a copy of an existing ticket.'}]",0,1,2020-01-17T07:25:59Z,2020-01-17T07:23:40Z,False
closed,[],0,0,2020-01-18T17:50:24Z,2020-01-17T04:41:04Z,False
closed,[],0,0,2020-01-17T02:14:29Z,2020-01-16T20:24:28Z,False
closed,[],0,0,2020-01-17T02:10:57Z,2020-01-16T20:18:05Z,False
closed,[],0,6,2020-03-11T15:33:12Z,2020-01-16T18:33:00Z,False
closed,[],0,2,2020-01-17T02:07:51Z,2020-01-16T10:55:40Z,False
closed,[],0,1,2020-03-16T19:57:40Z,2020-01-16T07:01:03Z,False
closed,"[{'id': 2550805959, 'node_id': 'MDU6TGFiZWwyNTUwODA1OTU5', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20stale', 'name': 'resolution: stale', 'color': 'b25a52', 'default': False, 'description': ''}]",0,4,2020-12-10T03:47:14Z,2020-01-15T04:35:00Z,False
closed,[],0,3,2020-02-07T03:06:53Z,2020-01-14T23:34:01Z,False
closed,[],0,1,2020-03-18T12:21:36Z,2020-01-14T23:04:07Z,False
closed,[],0,0,2020-01-15T00:16:05Z,2020-01-14T23:01:05Z,False
closed,[],0,5,2020-01-14T14:32:35Z,2020-01-14T14:26:22Z,False
closed,[],0,4,2020-01-30T10:11:44Z,2020-01-14T13:52:12Z,False
closed,"[{'id': 1449247003, 'node_id': 'MDU6TGFiZWwxNDQ5MjQ3MDAz', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20rebase%20required', 'name': 'status: rebase required', 'color': 'ffcbaa', 'default': False, 'description': ''}]",0,1,2020-03-18T12:38:25Z,2020-01-14T07:04:05Z,False
closed,[],0,1,2020-01-18T17:54:34Z,2020-01-14T06:00:48Z,False
closed,[],0,0,2020-01-14T04:46:46Z,2020-01-14T04:46:37Z,False
closed,[],0,2,2020-01-13T18:34:06Z,2020-01-13T18:04:28Z,False
closed,[],0,7,2020-01-24T19:07:15Z,2020-01-13T15:37:01Z,False
closed,[],0,1,2020-01-12T21:06:06Z,2020-01-12T20:56:35Z,False
closed,"[{'id': 314954734, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzQ=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20duplicate', 'name': 'resolution: duplicate', 'color': 'b25a52', 'default': False, 'description': 'Issue or Request is a copy of an existing ticket.'}]",0,4,2020-02-09T01:09:33Z,2020-01-12T17:46:24Z,False
closed,[],0,1,2020-01-14T19:16:43Z,2020-01-12T15:26:21Z,False
closed,[],0,2,2020-01-12T11:45:41Z,2020-01-12T11:10:53Z,False
closed,[],1,10,2020-02-09T04:19:55Z,2020-01-12T08:50:18Z,False
closed,[],0,0,2020-02-08T21:16:32Z,2020-01-12T06:18:02Z,False
closed,[],0,8,2020-02-22T00:50:32Z,2020-01-12T06:15:43Z,False
closed,[],0,0,2020-01-12T06:32:44Z,2020-01-12T06:15:18Z,False
closed,[],0,2,2020-02-03T09:19:14Z,2020-01-12T06:15:04Z,False
closed,[],0,0,2020-01-12T06:36:32Z,2020-01-12T06:14:52Z,False
closed,[],0,1,2020-02-09T04:19:56Z,2020-01-11T22:51:50Z,False
closed,[],0,9,2020-01-14T22:45:39Z,2020-01-11T18:58:56Z,False
closed,[],0,1,2020-01-12T11:51:30Z,2020-01-11T16:49:04Z,False
closed,[],0,1,2020-02-02T20:02:45Z,2020-01-11T13:04:16Z,False
closed,"[{'id': 314954739, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3Mzk=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20wontfix', 'name': 'resolution: wontfix', 'color': 'b25a52', 'default': False, 'description': 'Issue will not be resolved or feature not added.'}]",1,1,2020-01-11T05:35:15Z,2020-01-11T03:36:40Z,False
closed,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 1449247003, 'node_id': 'MDU6TGFiZWwxNDQ5MjQ3MDAz', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20rebase%20required', 'name': 'status: rebase required', 'color': 'ffcbaa', 'default': False, 'description': ''}]",0,5,2022-10-22T21:12:01Z,2020-01-11T03:07:17Z,False
closed,[],0,10,2020-01-20T15:57:14Z,2020-01-11T01:34:17Z,False
closed,[],0,5,2020-01-11T13:38:53Z,2020-01-11T00:01:50Z,False
closed,[],0,2,2020-01-10T18:07:30Z,2020-01-10T18:02:23Z,False
closed,[],0,15,2020-02-01T00:27:59Z,2020-01-10T02:38:27Z,False
closed,[],0,6,2020-01-09T05:21:17Z,2020-01-08T22:40:38Z,False
closed,[],0,0,2020-01-10T18:07:30Z,2020-01-08T03:38:00Z,False
closed,[],0,1,2020-01-07T11:43:57Z,2020-01-07T10:50:24Z,False
closed,[],0,3,2020-01-10T01:28:30Z,2020-01-05T23:26:24Z,False
closed,[],0,10,2020-01-05T19:59:49Z,2020-01-05T19:52:03Z,False
closed,"[{'id': 316135766, 'node_id': 'MDU6TGFiZWwzMTYxMzU3NjY=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20incomplete', 'name': 'resolution: incomplete', 'color': 'b25a52', 'default': False, 'description': 'Issue needs more information to be investigated/resolved.'}]",0,3,2020-02-02T20:05:24Z,2020-01-05T07:21:39Z,False
closed,[],0,5,2020-01-06T15:04:10Z,2020-01-05T05:29:35Z,False
closed,"[{'id': 314954739, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3Mzk=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20wontfix', 'name': 'resolution: wontfix', 'color': 'b25a52', 'default': False, 'description': 'Issue will not be resolved or feature not added.'}]",0,15,2020-01-11T05:36:35Z,2020-01-05T05:12:18Z,False
closed,[],0,4,2020-01-06T00:24:14Z,2020-01-04T22:22:27Z,False
closed,"[{'id': 316135766, 'node_id': 'MDU6TGFiZWwzMTYxMzU3NjY=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20incomplete', 'name': 'resolution: incomplete', 'color': 'b25a52', 'default': False, 'description': 'Issue needs more information to be investigated/resolved.'}, {'id': 2187690335, 'node_id': 'MDU6TGFiZWwyMTg3NjkwMzM1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20vanilla', 'name': 'upstream: vanilla', 'color': 'dbf7a3', 'default': False, 'description': 'Issue exists in vanilla Minecraft.'}]",0,9,2020-02-02T20:07:29Z,2020-01-03T20:31:54Z,False
closed,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 2550805959, 'node_id': 'MDU6TGFiZWwyNTUwODA1OTU5', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20stale', 'name': 'resolution: stale', 'color': 'b25a52', 'default': False, 'description': ''}]",0,10,2021-02-09T11:51:56Z,2020-01-03T12:14:43Z,False
closed,[],0,1,2020-01-10T01:28:30Z,2020-01-03T02:54:39Z,False
closed,[],1,0,2020-01-19T02:10:07Z,2020-01-02T18:39:29Z,False
closed,"[{'id': 2187690335, 'node_id': 'MDU6TGFiZWwyMTg3NjkwMzM1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20vanilla', 'name': 'upstream: vanilla', 'color': 'dbf7a3', 'default': False, 'description': 'Issue exists in vanilla Minecraft.'}, {'id': 2295681700, 'node_id': 'MDU6TGFiZWwyMjk1NjgxNzAw', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.14', 'name': 'version: 1.14', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.14'}]",0,1,2020-01-02T16:22:03Z,2020-01-02T16:09:44Z,False
closed,[],0,2,2020-01-10T01:33:00Z,2020-01-01T14:15:35Z,False
closed,"[{'id': 316135766, 'node_id': 'MDU6TGFiZWwzMTYxMzU3NjY=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20incomplete', 'name': 'resolution: incomplete', 'color': 'b25a52', 'default': False, 'description': 'Issue needs more information to be investigated/resolved.'}]",0,2,2020-03-02T20:10:16Z,2020-01-01T07:47:10Z,False
closed,[],0,0,2020-01-01T06:14:17Z,2020-01-01T05:46:34Z,False
closed,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 1449247003, 'node_id': 'MDU6TGFiZWwxNDQ5MjQ3MDAz', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20rebase%20required', 'name': 'status: rebase required', 'color': 'ffcbaa', 'default': False, 'description': ''}]",0,8,2021-01-08T17:51:22Z,2020-01-01T02:36:03Z,False
closed,[],0,7,2020-02-02T20:16:26Z,2019-12-31T21:06:33Z,False
closed,[],0,0,2020-01-10T01:42:34Z,2019-12-31T16:10:38Z,False
closed,[],0,3,2019-12-31T12:28:17Z,2019-12-31T12:25:20Z,False
closed,[],0,15,2020-01-21T21:10:53Z,2019-12-31T12:17:23Z,False
closed,[],0,6,2019-12-31T11:39:28Z,2019-12-31T11:30:30Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}]",0,3,2019-12-30T12:50:12Z,2019-12-30T05:47:16Z,False
closed,[],0,1,2020-02-09T20:33:57Z,2019-12-29T14:45:36Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296150667, 'node_id': 'MDU6TGFiZWwyMjk2MTUwNjY3', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20bukkit', 'name': 'upstream: bukkit', 'color': 'dbf7a3', 'default': False, 'description': 'Issues exists in Bukkit and/or CraftBukkit.'}]",0,1,2020-01-25T18:53:28Z,2019-12-28T21:24:18Z,False
closed,[],0,4,2020-01-10T02:12:24Z,2019-12-28T14:20:36Z,False
closed,[],0,0,2019-12-28T20:47:26Z,2019-12-28T13:22:55Z,False
closed,[],0,13,2020-03-03T05:35:36Z,2019-12-28T11:00:24Z,False
closed,[],0,18,2020-01-28T00:16:54Z,2019-12-28T04:57:23Z,False
closed,[],0,9,2019-12-27T19:07:02Z,2019-12-27T19:02:26Z,False
closed,"[{'id': 2295681850, 'node_id': 'MDU6TGFiZWwyMjk1NjgxODUw', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.15', 'name': 'version: 1.15', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.15'}]",0,6,2020-12-03T03:48:48Z,2019-12-27T18:03:06Z,False
closed,[],0,9,2020-02-09T20:44:27Z,2019-12-26T19:36:44Z,False
closed,[],0,1,2019-12-26T17:34:17Z,2019-12-26T11:24:34Z,False
closed,"[{'id': 2187690335, 'node_id': 'MDU6TGFiZWwyMTg3NjkwMzM1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20vanilla', 'name': 'upstream: vanilla', 'color': 'dbf7a3', 'default': False, 'description': 'Issue exists in vanilla Minecraft.'}, {'id': 2295681850, 'node_id': 'MDU6TGFiZWwyMjk1NjgxODUw', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.15', 'name': 'version: 1.15', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.15'}]",0,3,2020-08-25T08:00:41Z,2019-12-25T18:20:33Z,False
closed,"[{'id': 2295681850, 'node_id': 'MDU6TGFiZWwyMjk1NjgxODUw', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.15', 'name': 'version: 1.15', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.15'}]",0,3,2020-12-03T03:49:22Z,2019-12-25T09:27:08Z,False
closed,"[{'id': 2295681700, 'node_id': 'MDU6TGFiZWwyMjk1NjgxNzAw', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.14', 'name': 'version: 1.14', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.14'}]",0,1,2019-12-25T09:09:39Z,2019-12-25T09:09:18Z,False
closed,[],0,2,2019-12-29T14:37:16Z,2019-12-24T07:27:26Z,False
closed,[],0,5,2019-12-24T12:16:29Z,2019-12-24T07:15:32Z,False
closed,[],0,6,2019-12-23T21:49:10Z,2019-12-23T21:44:57Z,False
closed,[],0,9,2020-03-01T00:03:32Z,2019-12-22T21:41:47Z,False
closed,"[{'id': 314954738, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3Mzg=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20question', 'name': 'type: question', 'color': '75c2a2', 'default': False, 'description': 'Issue represents a question and not a problem/request.'}]",0,1,2020-03-01T00:04:01Z,2019-12-22T18:34:51Z,False
